days_from_20160101,stimchoice1,stimchoice2,stimchosen,correct_stim,is_choice_color,chose_correct
82,2,6,2,2,1,1
82,9,2,2,2,0,1
82,3,1,1,1,1,1
82,7,0,7,7,0,1
82,8,7,8,8,1,1
82,11,12,11,11,1,1
82,12,1,12,12,1,1
82,5,6,5,5,0,1
82,6,11,11,11,0,1
82,13,11,11,11,1,1
82,6,2,2,2,0,1
82,5,2,2,2,1,1
82,5,9,5,5,1,1
82,7,1,1,1,1,1
82,8,13,13,13,1,1
82,8,10,10,10,0,1
82,3,8,8,8,1,1
82,11,4,4,4,1,1
82,13,6,6,6,0,1
82,7,6,6,6,0,1
82,1,1,1,1,0,1
82,3,2,2,2,1,1
82,12,13,12,12,1,1
82,3,8,3,3,1,1
82,4,10,10,10,0,1
82,10,13,10,10,1,1
82,3,1,1,1,0,1
82,9,1,1,1,1,1
82,1,4,1,1,0,1
82,5,4,4,4,1,1
82,7,5,7,7,1,1
82,9,6,9,9,1,1
82,11,13,13,13,1,1
82,0,8,0,0,1,1
82,6,0,0,0,0,1
82,8,6,8,8,1,1
82,10,0,0,0,0,1
82,3,0,0,0,1,1
82,7,13,13,13,1,1
82,6,8,8,8,1,1
82,0,8,0,0,0,1
82,3,4,3,3,0,1
83,11,12,12,12,1,1
83,0,13,0,0,0,1
83,3,9,3,3,1,1
83,11,5,5,5,0,1
83,5,5,5,5,0,1
83,9,3,9,9,0,1
83,2,1,2,2,1,1
83,8,12,8,8,0,1
83,12,1,1,1,1,1
83,13,12,12,12,0,1
83,11,11,11,11,0,1
83,10,0,0,0,1,1
83,13,7,13,13,0,1
83,9,10,10,9,1,0
83,11,2,11,11,1,1
83,13,9,13,13,0,1
83,13,3,3,3,0,1
83,13,1,13,13,0,1
83,5,0,5,5,1,1
83,9,7,7,7,0,1
83,2,11,11,11,0,1
83,12,1,1,1,0,1
83,8,2,2,2,0,1
83,4,5,4,4,1,1
83,9,12,9,9,1,1
83,1,8,8,8,1,1
83,12,7,7,7,1,1
83,6,4,6,6,0,1
83,5,12,5,12,0,0
83,11,4,4,4,0,1
83,7,8,7,7,1,1
83,5,11,5,5,1,1
83,3,12,12,12,1,1
83,8,9,8,8,0,1
83,13,12,13,13,1,1
83,4,12,12,12,1,1
83,10,1,10,10,0,1
83,5,11,5,5,1,1
83,2,0,0,0,1,1
83,12,3,3,12,0,0
83,1,5,1,1,0,1
83,12,10,12,12,0,1
83,3,13,13,13,1,1
83,9,10,10,10,0,1
83,4,7,7,4,0,0
83,7,1,1,1,0,1
83,10,11,10,10,0,1
83,9,13,13,9,1,0
83,6,6,6,6,0,1
83,11,7,11,11,0,1
83,1,12,1,1,0,1
83,8,8,8,8,0,1
83,10,12,10,10,1,1
83,13,8,8,8,0,1
83,12,11,12,12,1,1
83,12,1,12,12,0,1
83,3,4,3,3,0,1
83,2,7,2,2,0,1
83,9,7,9,9,1,1
83,6,9,6,9,0,0
83,10,2,2,2,0,1
83,3,1,3,1,0,0
83,1,10,10,10,0,1
83,11,12,12,12,1,1
83,0,13,0,0,0,1
83,3,9,3,3,1,1
83,11,5,5,5,0,1
83,5,5,5,5,0,1
83,9,3,9,9,0,1
83,2,1,2,2,1,1
83,8,12,8,8,0,1
83,10,9,10,10,1,1
83,10,10,10,10,0,1
83,5,6,5,5,1,1
83,5,7,7,7,0,1
83,11,7,11,11,1,1
83,3,9,9,9,0,1
83,7,9,9,9,1,1
83,7,4,7,7,1,1
83,11,3,11,11,0,1
83,10,0,10,10,0,1
83,6,4,6,6,0,1
83,11,6,11,11,0,1
83,1,6,6,6,1,1
83,9,6,9,9,1,1
83,7,6,6,6,0,1
83,10,11,11,11,1,1
83,0,5,0,0,1,1
83,8,10,8,8,1,1
83,5,12,12,12,1,1
83,9,5,9,9,1,1
83,13,3,3,3,0,1
83,8,7,8,8,0,1
83,5,9,9,9,1,1
83,11,3,11,11,1,1
83,12,8,12,12,1,1
83,6,0,0,0,1,1
83,1,13,13,1,1,0
84,5,7,7,7,1,1
84,3,0,3,3,1,1
84,4,2,2,2,0,1
84,5,2,2,2,1,1
87,13,0,13,13,1,1
87,11,10,10,10,0,1
87,4,7,4,4,0,1
87,12,4,12,12,0,1
87,5,8,8,8,0,1
87,4,6,6,6,1,1
87,0,6,0,0,1,1
87,10,6,6,6,1,1
87,10,6,10,10,1,1
87,12,10,12,10,1,0
87,7,12,12,12,0,1
87,12,11,12,12,1,1
87,4,10,4,10,0,0
87,4,6,6,6,1,1
87,2,12,2,2,1,1
87,9,0,9,9,0,1
87,8,4,4,4,1,1
87,9,13,13,13,0,1
87,2,1,1,1,1,1
87,3,7,3,3,0,1
87,8,2,2,2,1,1
87,7,8,7,7,0,1
87,13,8,13,13,0,1
87,2,5,5,5,0,1
87,13,8,13,13,1,1
87,4,10,4,4,1,1
87,3,9,3,3,0,1
87,8,7,7,7,0,1
87,3,0,0,0,1,1
87,6,13,13,13,1,1
87,12,13,12,12,1,1
87,10,12,10,10,1,1
87,4,5,5,5,1,1
87,10,1,10,10,0,1
87,2,4,4,4,0,1
87,7,5,5,5,0,1
87,1,9,9,9,1,1
87,11,7,7,7,0,1
87,6,5,5,5,1,1
87,3,10,3,10,0,0
87,12,13,12,12,1,1
87,7,2,2,7,1,0
87,11,12,11,11,1,1
87,2,4,2,2,0,1
88,5,12,5,5,0,1
88,4,10,10,10,0,1
88,5,9,5,5,0,1
88,5,0,0,0,0,1
88,8,9,8,8,0,1
88,13,12,12,12,0,1
88,5,9,9,9,0,1
88,11,3,3,3,0,1
88,7,11,11,11,0,1
88,6,1,1,1,1,1
88,9,12,9,9,1,1
88,7,4,7,7,0,1
88,3,2,2,2,1,1
88,7,8,8,8,1,1
88,7,0,7,7,1,1
88,5,13,5,5,1,1
88,10,4,10,10,0,1
88,6,7,6,6,0,1
88,8,12,8,8,1,1
88,2,6,6,6,1,1
88,3,1,1,1,1,1
88,12,3,12,12,0,1
88,12,9,9,9,1,1
88,6,12,6,12,0,0
88,9,7,7,7,1,1
88,5,11,11,11,0,1
88,7,12,12,12,0,1
88,12,12,12,12,1,1
88,7,11,11,11,1,1
88,13,0,13,13,1,1
88,10,3,3,3,0,1
88,8,2,8,2,0,0
88,1,13,1,1,1,1
88,3,4,3,4,1,0
88,11,7,7,7,1,1
88,1,10,1,1,0,1
88,13,1,1,1,1,1
88,5,12,5,5,0,1
88,5,10,5,5,1,1
88,2,6,2,2,1,1
88,13,5,5,5,0,1
88,4,13,13,13,0,1
88,1,1,1,1,1,1
88,0,11,0,0,0,1
88,6,0,6,6,0,1
88,6,11,11,11,1,1
88,1,0,0,0,1,1
88,3,2,2,2,1,1
88,8,3,3,3,1,1
88,10,10,10,10,0,1
88,3,9,9,9,0,1
88,4,3,4,4,0,1
88,10,11,10,10,1,1
89,13,12,12,12,0,1
89,13,6,6,6,0,1
89,6,3,6,6,0,1
89,4,13,4,13,0,0
89,9,3,9,9,1,1
89,2,4,2,2,1,1
89,0,10,0,0,0,1
89,11,7,7,7,1,1
89,4,7,7,7,0,1
89,4,1,4,4,0,1
89,1,12,12,12,1,1
89,3,11,11,11,1,1
89,9,1,9,9,1,1
89,4,13,4,4,0,1
89,3,9,9,9,1,1
89,10,13,13,13,0,1
89,8,10,10,10,1,1
89,10,6,10,10,0,1
89,4,8,4,8,1,0
89,0,2,0,0,0,1
89,10,0,0,0,0,1
89,10,8,8,8,0,1
89,1,5,1,1,1,1
89,7,6,7,7,1,1
89,9,7,7,7,0,1
89,11,1,11,11,1,1
89,13,9,13,9,0,0
89,13,13,13,13,0,1
89,12,6,12,12,1,1
89,13,9,13,13,0,1
89,1,0,0,0,1,1
89,5,1,5,5,1,1
89,11,13,11,11,0,1
89,13,9,13,13,1,1
89,13,0,0,0,1,1
89,0,2,0,0,1,1
89,3,8,3,3,0,1
89,5,2,2,2,0,1
89,3,10,3,3,0,1
89,9,6,6,6,0,1
89,1,0,0,0,1,1
89,4,1,4,4,1,1
89,6,9,9,9,0,1
89,10,5,5,10,0,0
89,9,4,9,9,0,1
89,8,12,8,8,0,1
89,12,0,12,12,1,1
89,2,4,4,4,0,1
89,3,13,13,13,0,1
89,1,9,9,9,0,1
89,10,12,12,12,0,1
89,8,13,8,8,1,1
89,7,7,7,7,0,1
89,9,3,3,3,1,1
89,0,12,0,0,1,1
89,7,13,7,7,0,1
89,3,12,3,3,1,1
89,12,8,12,12,0,1
89,8,12,8,8,1,1
89,2,13,13,13,0,1
89,9,12,9,9,1,1
89,12,10,12,12,1,1
89,4,6,4,6,0,0
89,6,11,6,6,1,1
89,3,10,3,3,1,1
89,12,4,4,4,1,1
89,7,8,8,8,0,1
89,11,0,0,0,0,1
89,8,5,8,8,1,1
89,4,2,4,4,1,1
89,5,4,4,4,1,1
89,0,6,0,0,0,1
89,5,11,5,5,1,1
89,2,3,2,2,0,1
89,11,12,12,12,0,1
90,1,7,1,1,0,1
90,10,2,2,10,0,0
90,11,13,13,13,0,1
90,1,5,1,1,1,1
90,13,8,13,13,0,1
90,13,4,13,13,1,1
90,7,8,7,8,1,0
90,2,6,2,6,0,0
90,5,13,5,13,0,0
90,10,7,10,10,1,1
90,9,1,9,9,1,1
90,1,7,7,7,0,1
90,4,3,3,3,0,1
90,6,1,1,1,1,1
90,13,1,1,1,1,1
90,3,5,3,3,1,1
90,11,7,7,7,1,1
90,2,12,2,2,1,1
90,1,12,1,1,0,1
90,4,11,11,11,1,1
90,5,6,6,6,0,1
90,11,10,11,11,0,1
90,1,9,1,1,0,1
90,5,9,5,5,1,1
90,13,2,2,2,1,1
90,10,9,10,10,1,1
90,3,11,11,11,1,1
90,13,4,13,13,0,1
90,11,4,11,11,1,1
90,11,13,13,13,1,1
90,7,10,7,7,0,1
90,2,3,3,3,0,1
90,1,13,13,13,0,1
90,7,4,7,7,1,1
90,10,13,10,10,1,1
90,6,5,6,6,1,1
90,3,8,8,8,0,1
90,13,1,13,13,0,1
90,4,9,9,9,1,1
90,6,10,10,10,0,1
90,7,10,10,10,0,1
90,13,7,7,7,1,1
90,13,1,1,1,0,1
90,12,0,12,12,0,1
90,8,3,8,8,1,1
90,5,10,5,10,1,0
90,5,8,8,8,0,1
90,3,0,0,0,1,1
90,3,1,1,1,1,1
90,5,0,5,5,0,1
90,8,7,8,8,1,1
90,8,3,3,3,1,1
90,7,2,7,7,0,1
90,1,7,7,7,1,1
90,13,7,13,13,0,1
90,9,10,9,9,0,1
90,4,2,4,4,1,1
90,12,11,12,12,1,1
90,6,5,6,6,0,1
90,13,3,13,13,0,1
90,9,8,8,8,1,1
90,7,5,5,5,0,1
90,3,2,2,2,1,1
90,9,3,9,9,0,1
90,11,13,13,13,0,1
90,11,1,11,1,0,0
90,11,9,11,11,1,1
90,12,0,0,0,0,1
90,12,11,11,11,0,1
90,12,9,12,12,1,1
90,7,10,7,7,1,1
90,10,11,11,11,1,1
90,1,9,1,1,0,1
90,1,12,1,1,1,1
90,3,1,3,3,1,1
90,11,0,11,0,0,0
90,12,3,3,3,1,1
90,9,10,9,9,0,1
90,7,9,7,7,0,1
90,9,6,6,6,0,1
90,4,6,4,4,0,1
90,1,10,10,1,1,0
90,1,13,1,1,1,1
90,12,9,12,9,0,0
90,2,0,0,0,0,1
90,3,5,5,5,1,1
90,6,12,6,6,0,1
90,5,12,5,5,0,1
90,13,2,13,2,1,0
90,7,11,11,11,1,1
90,3,10,10,10,1,1
90,5,10,5,5,0,1
90,10,13,10,10,0,1
90,8,1,8,8,1,1
90,5,4,4,4,0,1
90,7,6,6,6,0,1
90,1,7,7,7,0,1
90,4,8,4,4,1,1
90,12,9,12,12,0,1
90,10,3,10,10,1,1
90,2,8,2,8,0,0
90,3,0,3,3,0,1
90,4,8,8,4,0,0
90,2,5,5,5,1,1
90,12,8,8,8,0,1
94,13,7,7,7,0,1
94,7,9,7,7,1,1
94,3,4,3,3,0,1
94,7,6,7,7,0,1
94,8,1,1,1,1,1
94,0,9,0,0,1,1
94,3,0,3,0,0,0
94,11,8,11,11,0,1
94,5,13,5,13,1,0
94,7,13,7,7,1,1
94,1,12,12,12,0,1
94,11,1,11,1,1,0
94,1,12,12,12,0,1
94,5,7,7,5,0,0
94,5,13,13,13,1,1
94,12,12,12,12,0,1
94,11,12,12,12,0,1
94,9,11,11,11,0,1
94,12,10,12,12,0,1
94,12,6,6,6,1,1
94,12,7,7,7,0,1
94,11,12,11,11,1,1
94,0,13,0,0,0,1
94,1,2,2,2,0,1
94,3,2,3,3,0,1
94,10,12,10,10,1,1
94,11,11,11,11,0,1
94,8,12,12,12,0,1
94,3,2,3,2,0,0
94,11,6,6,6,0,1
94,13,4,13,13,1,1
94,2,11,11,11,0,1
94,7,10,7,7,0,1
94,1,7,7,7,0,1
94,4,6,4,4,0,1
94,3,4,3,3,1,1
94,10,7,7,7,1,1
94,11,12,12,12,0,1
94,12,0,0,0,1,1
94,3,12,3,3,1,1
94,12,9,9,9,1,1
94,2,11,11,11,1,1
94,12,1,12,12,1,1
94,10,0,0,0,0,1
94,0,3,0,0,0,1
94,3,0,3,3,1,1
94,9,10,9,10,0,0
94,2,7,7,7,1,1
94,13,6,13,6,1,0
94,1,11,1,1,0,1
94,8,11,8,8,1,1
94,10,13,13,13,0,1
94,8,4,4,4,1,1
94,0,11,0,0,0,1
94,7,4,4,4,1,1
94,11,5,5,5,1,1
94,9,12,12,12,0,1
94,1,8,1,1,0,1
94,9,3,3,3,1,1
94,7,12,7,7,1,1
94,3,4,3,3,1,1
94,11,12,12,12,1,1
94,7,0,7,7,1,1
94,2,4,4,4,0,1
94,8,10,10,10,0,1
94,1,6,1,1,0,1
94,1,13,1,1,0,1
94,11,0,11,11,1,1
94,4,9,4,4,0,1
94,4,7,7,7,0,1
94,3,7,7,7,1,1
94,13,9,9,9,1,1
94,4,7,7,7,0,1
94,10,1,10,10,0,1
94,6,2,6,6,0,1
94,11,13,13,13,0,1
94,4,12,12,12,1,1
94,5,7,7,7,0,1
94,9,4,4,4,1,1
94,12,6,12,12,1,1
94,7,7,7,7,0,1
94,3,1,1,1,0,1
94,9,9,9,9,0,1
94,2,9,2,2,1,1
94,11,6,6,6,0,1
94,9,4,9,9,1,1
94,13,7,7,7,1,1
94,12,10,12,12,0,1
94,8,9,9,9,1,1
94,10,9,9,10,0,0
94,2,7,7,7,0,1
94,3,10,3,3,0,1
94,1,12,1,1,0,1
94,5,13,13,13,0,1
94,3,11,3,3,1,1
94,13,12,13,13,0,1
94,6,8,8,8,1,1
94,5,7,5,5,1,1
94,8,12,12,12,0,1
94,6,12,6,6,1,1
94,9,10,10,10,1,1
94,13,1,13,13,0,1
94,9,0,0,0,0,1
94,7,1,7,1,0,0
94,5,11,11,11,0,1
94,8,4,8,8,1,1
94,7,6,7,6,1,0
94,11,13,11,11,0,1
95,5,10,5,5,0,1
95,12,0,12,12,0,1
95,13,10,10,10,1,1
95,1,0,1,1,1,1
95,13,6,13,6,0,0
95,11,13,13,13,0,1
95,4,6,6,4,1,0
95,11,2,11,11,0,1
95,2,8,8,8,0,1
95,7,0,7,7,0,1
95,5,0,0,0,1,1
95,4,3,4,4,0,1
95,3,1,1,1,0,1
95,8,3,3,3,0,1
95,11,5,5,5,1,1
95,1,5,1,1,1,1
95,1,12,1,1,0,1
95,8,0,0,0,1,1
95,8,9,8,8,1,1
95,9,2,9,9,0,1
95,9,4,9,9,0,1
95,9,4,4,4,1,1
95,8,2,8,8,0,1
95,3,4,4,4,0,1
95,0,8,0,0,1,1
95,3,8,3,3,1,1
95,0,3,3,0,0,0
95,4,3,3,3,1,1
95,7,6,7,7,0,1
95,10,2,10,10,1,1
95,6,7,7,7,0,1
95,8,11,11,11,1,1
95,5,7,5,5,0,1
95,6,10,10,10,1,1
95,7,12,12,12,1,1
95,3,6,3,3,1,1
95,7,12,12,12,1,1
95,1,7,7,7,0,1
95,10,2,10,10,1,1
95,9,11,9,9,1,1
95,3,11,3,3,1,1
95,8,0,0,0,1,1
95,8,7,7,8,0,0
95,2,4,2,2,1,1
95,6,5,5,5,1,1
95,8,13,8,8,1,1
95,1,2,1,1,0,1
95,8,13,13,13,0,1
95,10,10,10,10,0,1
95,10,2,10,10,1,1
95,0,11,0,0,0,1
95,12,0,12,12,1,1
95,6,5,5,5,1,1
95,7,3,7,3,0,0
95,3,12,3,3,1,1
95,13,10,10,10,1,1
95,7,10,7,10,1,0
95,7,10,7,7,0,1
95,10,7,10,10,0,1
95,13,8,8,8,0,1
95,11,1,11,11,0,1
95,1,7,1,1,0,1
95,3,8,3,3,1,1
95,1,6,1,1,0,1
95,9,2,9,9,0,1
95,6,4,6,6,0,1
95,4,6,4,4,1,1
95,13,12,12,12,0,1
95,3,10,10,10,1,1
95,8,11,8,8,1,1
95,4,2,2,2,1,1
95,5,10,5,10,1,0
95,7,5,7,7,0,1
95,9,2,9,9,1,1
95,10,1,10,10,0,1
95,9,13,9,9,0,1
95,8,7,7,7,1,1
95,12,13,13,13,1,1
95,1,13,1,1,0,1
95,1,5,5,5,1,1
95,4,12,12,12,1,1
95,8,12,12,12,1,1
95,13,4,13,13,1,1
95,10,6,10,10,1,1
95,6,7,6,6,1,1
95,9,12,9,9,0,1
95,7,5,5,5,1,1
95,5,1,1,1,0,1
95,7,6,7,7,0,1
95,2,3,2,2,1,1
95,13,10,10,10,0,1
95,13,8,13,13,1,1
95,2,10,2,2,1,1
95,8,11,8,8,0,1
95,2,2,2,2,0,1
95,5,10,10,10,1,1
95,3,10,10,10,0,1
95,10,0,10,10,0,1
95,1,6,1,1,1,1
95,13,4,13,13,1,1
95,5,9,5,5,0,1
95,9,1,9,9,1,1
95,7,7,7,7,0,1
95,1,13,1,1,1,1
95,1,11,1,1,1,1
95,12,5,5,5,1,1
95,12,7,12,12,0,1
95,8,9,8,8,0,1
95,13,1,13,13,0,1
95,12,9,12,12,0,1
95,11,8,11,11,1,1
95,11,9,9,9,1,1
95,13,6,13,13,0,1
95,11,4,4,4,0,1
95,6,7,6,6,1,1
95,9,6,9,9,0,1
95,1,2,1,1,0,1
95,11,5,11,11,1,1
95,3,4,4,4,0,1
95,10,0,10,10,0,1
95,3,3,3,3,1,1
95,5,13,13,13,1,1
95,6,3,3,3,1,1
95,11,0,11,11,1,1
95,3,8,8,8,0,1
95,11,7,7,7,1,1
95,0,13,0,0,0,1
95,8,5,8,8,1,1
95,5,0,0,0,1,1
96,10,9,10,10,1,1
96,2,4,4,4,0,1
96,10,2,10,10,0,1
96,3,6,6,6,0,1
96,1,6,1,1,0,1
96,9,6,9,6,0,0
96,8,1,1,1,1,1
96,4,1,4,4,0,1
96,4,10,10,10,1,1
96,1,4,4,1,0,0
96,4,12,12,12,1,1
96,8,13,8,8,1,1
96,6,3,3,3,1,1
96,7,11,7,7,0,1
96,4,1,1,1,1,1
96,5,6,6,6,1,1
96,1,6,1,1,0,1
96,10,11,10,10,1,1
96,9,2,2,2,1,1
96,13,11,11,11,1,1
96,4,1,1,1,1,1
96,13,10,10,10,1,1
96,1,9,9,9,0,1
96,7,12,7,7,1,1
96,0,1,0,0,0,1
96,13,1,1,1,1,1
96,7,9,9,9,0,1
96,7,6,7,7,0,1
96,6,0,6,6,0,1
96,4,8,4,4,0,1
96,7,7,7,7,0,1
96,6,5,5,5,1,1
96,5,13,13,13,0,1
96,2,11,2,2,0,1
96,2,2,2,2,0,1
96,11,2,11,11,1,1
96,0,10,0,0,1,1
96,13,11,13,13,1,1
96,9,4,4,4,1,1
96,2,10,2,2,1,1
96,13,2,13,13,0,1
96,8,11,11,11,1,1
96,1,7,7,1,0,0
96,3,5,5,3,0,0
96,5,6,6,6,0,1
96,7,10,10,10,1,1
96,4,12,12,12,0,1
96,10,5,5,5,1,1
96,0,5,0,0,1,1
96,11,3,11,11,0,1
96,4,1,4,4,1,1
96,7,8,7,7,1,1
96,2,6,6,6,1,1
96,1,3,1,1,1,1
96,9,9,9,9,1,1
96,10,5,10,10,0,1
96,3,12,3,3,1,1
96,6,3,3,3,1,1
96,5,13,13,13,1,1
96,12,2,12,12,1,1
96,13,4,4,4,1,1
96,11,8,11,11,1,1
96,2,8,2,2,1,1
96,3,10,3,3,1,1
96,13,11,13,13,1,1
96,8,1,1,1,0,1
96,12,12,12,12,0,1
96,4,7,7,7,0,1
96,6,5,6,6,1,1
96,12,11,11,11,0,1
96,10,1,10,10,1,1
96,11,3,11,11,0,1
96,7,0,0,0,0,1
96,3,5,5,5,1,1
96,3,5,3,3,0,1
96,11,1,11,11,0,1
96,7,8,7,7,0,1
96,12,2,12,12,0,1
96,10,10,10,10,1,1
96,11,4,11,11,0,1
96,3,4,4,4,0,1
96,0,11,0,0,1,1
96,13,8,13,8,1,0
96,10,6,10,10,1,1
96,12,7,7,7,1,1
96,11,4,11,11,1,1
96,12,10,12,12,1,1
96,8,4,8,8,0,1
96,4,2,2,2,0,1
96,8,0,0,0,1,1
96,10,5,10,10,0,1
96,4,0,0,0,0,1
96,8,12,8,8,0,1
96,5,2,5,5,0,1
96,2,10,10,10,0,1
96,6,1,1,1,0,1
96,12,13,13,13,1,1
96,2,9,2,2,0,1
96,4,11,4,4,1,1
96,12,1,1,1,0,1
96,1,12,1,12,0,0
96,9,10,9,9,0,1
96,2,6,2,2,0,1
96,13,2,13,13,1,1
96,1,9,1,1,1,1
96,6,1,1,1,1,1
96,0,2,2,0,1,0
96,5,10,10,10,0,1
96,1,5,5,5,1,1
96,12,5,12,12,0,1
96,4,11,11,11,0,1
96,8,1,1,1,1,1
96,6,2,6,6,0,1
96,4,10,4,4,1,1
96,5,9,9,9,1,1
96,12,1,1,1,0,1
96,2,13,13,13,1,1
96,9,11,9,11,1,0
96,7,5,5,5,0,1
96,7,3,7,7,1,1
96,13,8,8,8,1,1
96,4,8,8,4,0,0
96,6,10,10,10,1,1
96,10,5,10,10,1,1
96,2,5,2,2,0,1
96,12,10,10,10,0,1
96,12,11,11,11,0,1
96,8,10,10,10,0,1
96,11,13,11,11,1,1
96,5,1,1,1,1,1
96,2,4,2,2,1,1
96,5,2,5,5,1,1
96,12,11,12,12,1,1
96,13,4,13,13,0,1
96,6,12,6,6,1,1
96,13,4,13,13,1,1
96,3,7,3,3,0,1
96,9,5,5,5,1,1
96,10,9,10,10,1,1
96,6,8,8,8,0,1
96,2,9,2,2,0,1
96,13,8,13,13,0,1
96,4,13,13,13,0,1
96,5,2,5,5,1,1
96,11,2,11,11,1,1
96,8,3,8,8,1,1
96,1,13,1,13,1,0
96,11,12,12,12,1,1
96,1,13,13,13,0,1
96,2,7,7,7,1,1
96,3,11,11,3,1,0
96,1,0,1,1,0,1
96,4,5,4,4,0,1
96,8,1,1,1,1,1
96,5,8,5,8,0,0
96,13,1,13,13,1,1
96,8,3,3,3,0,1
96,10,11,11,10,0,0
96,6,12,6,12,1,0
96,7,8,7,7,0,1
97,13,2,13,13,1,1
97,8,3,8,8,1,1
97,5,12,5,5,1,1
97,7,11,7,7,0,1
97,3,5,3,3,0,1
97,4,7,4,4,1,1
97,3,3,3,3,0,1
97,4,6,4,4,1,1
97,3,0,3,3,1,1
97,9,8,9,9,0,1
97,10,12,12,12,1,1
97,9,7,9,9,0,1
97,10,3,10,10,0,1
97,12,6,12,12,1,1
97,3,8,3,3,1,1
97,8,6,6,6,1,1
97,10,11,11,11,0,1
97,12,8,12,12,0,1
97,8,10,10,10,0,1
97,6,0,0,0,0,1
97,8,2,8,8,0,1
97,6,4,6,6,1,1
97,3,13,13,13,0,1
97,12,2,2,2,1,1
97,4,5,5,5,1,1
97,12,5,12,12,1,1
97,4,0,0,0,1,1
97,3,9,3,3,1,1
97,5,1,5,1,1,0
97,13,8,13,13,1,1
97,7,10,7,7,1,1
97,0,6,0,0,1,1
97,7,8,8,8,0,1
97,11,5,11,11,1,1
97,5,12,5,5,1,1
97,10,10,10,10,1,1
97,5,9,5,5,1,1
97,1,3,3,3,1,1
97,8,9,9,9,1,1
97,7,12,7,7,1,1
97,6,8,8,8,1,1
97,2,9,2,2,0,1
97,1,1,1,1,1,1
97,9,3,9,9,0,1
97,7,9,7,7,0,1
97,4,2,4,4,0,1
97,13,12,13,12,0,0
97,7,1,1,1,1,1
97,11,13,13,13,0,1
97,13,1,1,1,1,1
97,0,5,0,0,1,1
97,11,0,0,0,0,1
97,5,3,3,3,0,1
97,6,7,6,6,0,1
97,7,4,7,7,1,1
97,6,1,6,6,0,1
97,8,11,8,8,0,1
97,9,12,9,9,1,1
97,7,13,7,7,1,1
97,2,1,2,2,1,1
97,2,10,10,10,1,1
97,7,0,7,0,1,0
97,4,11,4,4,0,1
97,12,1,12,12,1,1
97,5,8,5,5,1,1
97,4,9,9,9,1,1
97,5,5,5,5,0,1
97,8,13,13,13,1,1
97,2,3,2,2,0,1
97,9,6,6,6,0,1
97,4,10,4,4,0,1
97,12,1,12,12,0,1
97,10,9,9,9,0,1
97,13,7,7,7,0,1
97,2,9,9,9,0,1
97,1,4,1,1,0,1
97,11,11,11,11,0,1
97,3,8,8,8,0,1
97,13,7,13,7,1,0
97,13,0,13,13,0,1
97,5,6,5,6,0,0
97,10,12,10,10,0,1
97,8,5,8,8,1,1
97,1,5,1,1,0,1
97,11,4,4,4,0,1
97,12,5,12,12,0,1
97,6,9,9,9,1,1
97,7,12,7,7,1,1
97,3,6,6,6,0,1
97,11,0,0,0,1,1
97,9,2,9,9,0,1
97,3,6,6,6,0,1
97,13,11,13,13,0,1
97,12,13,12,13,1,0
97,1,12,1,1,1,1
97,8,2,8,8,1,1
97,13,0,13,13,0,1
97,11,12,12,12,1,1
97,3,11,11,11,1,1
97,5,3,3,3,1,1
97,13,8,13,13,1,1
97,13,9,13,13,0,1
97,12,12,12,12,0,1
97,11,2,11,11,0,1
97,7,5,7,7,0,1
97,0,8,0,0,0,1
97,12,0,12,12,0,1
97,8,6,6,8,1,0
97,3,12,12,12,1,1
97,0,8,0,0,0,1
97,12,6,6,6,1,1
97,11,1,11,11,1,1
97,10,10,10,10,1,1
97,5,13,5,5,0,1
97,6,13,13,6,1,0
97,5,5,5,5,0,1
97,5,1,1,1,0,1
97,13,9,13,13,1,1
97,6,4,4,4,1,1
97,11,12,11,11,0,1
97,9,2,9,9,1,1
97,0,9,0,0,1,1
97,13,9,9,9,0,1
109,6,8,8,8,0,1
109,9,3,9,3,0,0
109,9,1,1,1,1,1
109,2,7,7,7,0,1
109,13,2,2,13,0,0
109,9,12,12,12,0,1
109,10,11,11,11,1,1
109,3,0,3,3,0,1
109,10,2,2,2,1,1
109,6,13,13,13,1,1
109,6,0,0,6,1,0
109,13,7,7,7,0,1
109,4,1,1,1,1,1
109,3,11,11,11,0,1
109,9,2,2,2,0,1
109,2,3,2,2,0,1
109,13,2,13,13,1,1
109,6,7,6,6,1,1
109,1,13,13,13,1,1
109,2,3,3,3,0,1
109,9,13,9,13,1,0
109,2,13,2,2,1,1
109,9,9,9,9,1,1
109,8,0,8,8,1,1
109,3,12,3,3,1,1
109,9,10,9,9,0,1
109,7,1,7,7,0,1
109,8,3,3,8,0,0
109,11,9,11,9,0,0
109,8,3,3,3,1,1
109,7,5,5,5,1,1
109,3,9,3,3,0,1
109,10,13,10,10,0,1
109,1,9,1,1,0,1
109,3,7,7,7,0,1
109,12,3,12,12,1,1
109,6,11,6,6,0,1
109,11,4,4,4,1,1
109,8,4,8,8,0,1
109,6,4,4,4,0,1
109,7,4,7,7,0,1
109,4,6,4,4,1,1
109,12,3,12,12,0,1
109,9,6,9,9,1,1
109,6,0,0,0,0,1
109,3,1,3,3,1,1
109,2,1,2,2,0,1
109,11,3,3,3,0,1
110,12,10,10,10,1,1
110,5,10,5,5,0,1
110,5,4,5,4,1,0
110,11,9,11,11,1,1
110,12,2,2,2,1,1
110,9,12,12,12,1,1
110,1,10,1,1,1,1
