timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1486114938000,399.404375,9,14,2,13,2,4,13,0,0
1486114951000,399.40452546296297,10,7,14,13,10,1,10,0,1
1486114960000,399.40462962962965,7,4,5,2,5,4,2,0,0
1486114970000,399.4047453703704,10,4,2,12,4,2,4,1,1
1486114972000,399.4047685185185,7,14,3,10,3,3,3,1,1
1486114975000,399.40480324074076,3,4,11,5,3,2,4,1,0
1486122557000,399.4925578703704,12,14,13,7,14,3,13,0,0
1486122580000,399.49282407407406,2,3,8,12,3,3,8,0,0
1486122605000,399.4931134259259,11,3,1,9,1,3,1,0,1
1486122627000,399.49336805555555,11,4,6,8,8,2,4,1,0
1486122642000,399.49354166666666,7,14,13,6,7,1,7,0,1
1486122657000,399.49371527777777,3,6,12,7,3,1,3,1,1
1486122659000,399.4937384259259,8,3,10,14,10,2,3,1,0
